,id,parent,name,tag,typecode,biz_type,lng,lat,citycode,adcode,shopinfo,gridcode,navi_poiid,entrance_lng,entrance_lat,business_area,exit_lng,exit_lat,indoor_map,indoor_cpid,indoor_floor,indoor_truefloor,indoor_cmsid,biz_rating,biz_cost
416764,B0FFG7350U,,宅急送(西红门北二街),,070500,,116.32643707803,39.793381561404,10,110115,0,5916525611,J50F003019_254581,,,西红门,,,0,,,,,,
416774,B0FFJ3R46C,,京东快递,,070500,,116.325530200897,39.7929793345141,10,110115,0,5916525601,,,,西红门,,,0,,,,,,
416793,B0FFIA5J8U,B0FFG4LU1R,速递易快递柜,,070500,,116.326288300342,39.7943237676055,10,110115,0,5916525611,,,,西红门,,,0,,,,,,
417597,B0FFH7NU5B,,豫顺达货运,,070500,,116.33160827996599,39.8009780157869,10,110106,0,5916526700,J50F003019_481996,,,西红门,,,0,,,,,5.0,
417599,B0FFH17JC0,,金鼎盛发商贸物流公司,,070500,,116.33248740393299,39.8078637923671,10,110106,0,5916527700,,,,,,,0,,,,,,
417600,B0FFIB9DR7,,山西货运,,070500,,116.33538709499399,39.8053944569231,10,110106,0,5916526720,,,,,,,0,,,,,,
417601,B0FFH1ZY5L,,京宏成运空车配货,,070500,,116.33340054375499,39.8060461884553,10,110106,0,5916526720,,,,,,,0,,,,,,
417603,B0FFJRXH5O,,果丽多生鲜配送,,070500,,116.332287794121,39.808395133324794,10,110106,0,5916527700,,,,,,,0,,,,,,
417605,B0FFJRV2HE,,稷山板枣北京配送中心,,070500,,116.331554383589,39.801136106296894,10,110106,0,5916526700,,,,西红门,,,0,,,,,,
417606,B0FFH18M9W,,钧译物流有限公司,,070500,,116.331770929491,39.808778093075105,10,110106,0,5916527700,,,,,,,0,,,,,,
417607,B0FFJ34Q9I,,北京广联鲜e家蔬果配送中心,,070500,,116.335185480154,39.805981794074995,10,110106,0,5916526720,,,,,,,0,,,,,,
417608,B0FFJKH3V8,,久源运,,070500,,116.335761584638,39.80267496052279,10,110115,0,5916526711,,,,西红门,,,0,,,,,,
417610,B0FFHPDA37,,九龙辉峰商贸有限公司,,070500,,116.329731594273,39.8008686220194,10,110106,0,5916526602,J50F003019_480646,,,西红门,,,0,,,,,,
417613,B0FFH1326T,,欣怡物流,,070500,,116.335019322864,39.802281401219204,10,110115,0,5916526710,,,,西红门,,,0,,,,,,
417619,B0FFH18TD9,,天顺物流空车配货,,070500,,116.335185480154,39.805981794074995,10,110106,0,5916526720,,,,,,,0,,,,,,
417624,B0FFHKQO1N,,天宝兴运输有限公司营业部,,070500,,116.32971562948799,39.8008796517622,10,110106,0,5916526602,,,,西红门,,,0,,,,,,
418128,B000A888BY,,北京新发地国际绿色物流区,,070500,,116.33685673483,39.8135410529581,10,110106,0,5916527721,J50F003019_225795,,,,,,0,,,,,,
418131,B0FFIWQ0WK,,白舸湾物流,,070500,,116.33447030052099,39.8124296627245,10,110106,0,5916527710,,,,,,,0,,,,,,
418132,B0FFGVW9V9,,新发地百舸湾物流公司,,070500,,116.330479010943,39.8157870445133,10,110106,0,5916528602,,,,,,,0,,,,,,
418134,B0FFIK1WF8,,锦盛祥园配送中心,,070500,,116.331107059352,39.811896128593396,10,110106,0,5916527612,,,,,,,0,,,,,,
418140,B0FFH17AU9,,北京环城顺达物流有限公司,,070500,,116.332950011244,39.8105297049807,10,110106,0,5916527710,,,,,,,0,,,,,,
418142,B0FFIK1YAU,,叶菜包装加工配送,,070500,,116.33461866163799,39.8148242029141,10,110106,0,5916527720,,,,,,,0,,,,,,
418147,B0FFFF5VUM,B0FFF84VRA,德邦物流(丰台花乡分公司),,070500,,116.327199316379,39.8174782154319,10,110106,0,5916528601,J50F003019_254626;482243,,,,,,0,,,,,1.5,
418155,B0FFIVNQZS,,开心物流,,070500,,116.326362128909,39.8103213512483,10,110106,0,5916527611,,,,,,,0,,,,,,
418158,B000A7QV87,,新发地老兵配送站,,070500,,116.335912648934,39.815358705828295,10,110106,0,5916528701,J50F003019_6371,,,,,,0,,,,,,
418162,B0FFH1YHKM,,北京宝丽森煜物流有限公司,,070500,,116.332950011244,39.8105297049807,10,110106,0,5916527710,,,,,,,0,,,,,,
418166,B0FFIK3ERK,B0FFFCSMPY,E栈快递柜,,070500,,116.325427610966,39.8155437545981,10,110106,0,5916528601,,,,,,,0,,,,,,
418174,B0FFIS01X9,B0FFFCSN5N,驿站快递柜,,070500,,116.325776667551,39.8167090004683,10,110106,0,5916528601,,,,,,,0,,,,,,
418181,B0FFIK1L2H,B000A889PG,日日生鲜生活超市配送中心,,070500,,116.33701286441901,39.8176544570553,10,110106,0,5916528701,,,,,,,0,,,,,,
418186,B0FFHOKPHM,,北京市长厚久德商贸有限公司大型配送中心,,070500,,116.33598642706,39.8157905343847,10,110106,0,5916528701,,,,,,,0,,,,,,
418189,B000A85WD0,,北京新发地新达物流中心,,070500,,116.329075670385,39.8122609973413,10,110106,0,5916527612,J50F003019_180269,,,,,,0,,,,,,
418192,B0FFH13MIG,,北京华美金丰食品有限公司配送部,,070500,,116.33697311598499,39.8163686253559,10,110106,0,5916528701,,,,,,,0,,,,,,
418936,B0FFHGXNPW,B000A885LC,北京建华通顺冷藏物流,,070500,,116.330605919928,39.8221663444286,10,110106,0,5916528622,,,,,,,0,,,,,,
418948,B0FFJII5QH,B0FFFCRYEI,E栈快递柜,,070500,,116.329985136553,39.8238144199173,10,110106,0,5916529602,,,,,,,0,,,,,,
418964,B0FFIYPT3Q,,北京味传浓香食品配送中心,,070500,,116.331425236322,39.8206178835531,10,110106,0,5916528710,,,,,,,0,,,,,,
418971,B0FFKDW6G1,,国信配送,,070500,,116.333221206576,39.8199694947172,10,110106,0,5916528710,,,,,,,0,,,,,,
418977,B0FFHWO64D,,平安永顺冷藏物流,,070500,,116.336097211295,39.823465777154105,10,110106,0,5916528721,,,,,,,0,,,,,,
418978,B0FFH17058,,北京盛源物流有限公司,,070500,,116.33601529862699,39.8242518778107,10,110106,0,5916529701,,,,,,,0,,,,,,
418981,B0FFJI287T,B000A9O2SE,北菜集团配送中心,,070500,,116.328821194496,39.8207118709096,10,110106,0,5916528612,,,,,,,0,,,,,,
418985,B0FFJ4S1V2,B000A9O3O3,雅芳快递,,070500,,116.328318545332,39.8191279484615,10,110106,0,5916528612,,,,,,,0,,,,,,
418993,B0FFH13QJ4,,北京世纪宇物流有限公司,,070500,,116.33644242170601,39.8235121202935,10,110106,0,5916528721,,,,,,,0,,,,,,
418996,B0FFIKDC2Z,B0FFF85PCI,菜鸟驿站(新发地右安路福天乐超市),,070500,,116.332057152771,39.8256863204709,10,110106,0,5916529700,,,,,,,0,,,,,,
418997,B0FFKBVZPU,,菜鸟驿站(宜兰园二区17楼福天乐超市),,070500,,116.332057152896,39.8256853205393,10,110106,0,5916529700,,,,,,,0,,,,,,
419000,B0FFH5BYPU,,全顺物流信息中心,,070500,,116.333183262321,39.82021654960701,10,110106,0,5916528710,,,,,,,0,,,,,,
419002,B0FFHWTVHG,,北京华利顺通物流,,070500,,116.336899261116,39.8245041877204,10,110106,0,5916529701,,,,,,,0,,,,,,
419015,B0FFJRRS97,,中盐北京市中央市场配送中心,,070500,,116.330995480588,39.818549854382795,10,110106,0,5916528612,,,,,,,0,,,,,,
419020,B0FFH18OFX,,东光货运专线,,070500,,116.336181981842,39.823759596153295,10,110106,0,5916529701,,,,,,,0,,,,,,
419027,B0FFH5BYFR,,北京创价配送,,070500,,116.33250699164302,39.8187639454849,10,110106,0,5916528710,,,,,,,0,,,,,,
419050,B0FFGBLXEJ,,利达建英物流公司,,070500,,116.33678603785299,39.820364691573786,10,110106,0,5916528711,,,,,,,0,,,,,,
419052,B0FFI73QTR,B0FFGSDVIT,丰巢快递柜,,070500,,116.326445832433,39.8191435415521,10,110106,0,5916528611,,,,,,,0,,,,,,
419053,B0FFF07PXI,,北京一龙辉腾物流有限公司,,070500,,116.33688339294399,39.8237412705541,10,110106,0,5916529701,,,,,,,0,,,,,,
419840,B0FFIK32SE,,丰巢快递柜,,070500,,116.33181065933,39.8341152293786,10,110106,0,5916620700,,,,,,,0,,,,,,
419850,B0FFH14RO0,B0FFI8D90U,大洋水业配送中心(马家楼店),,070500,,116.33188743538099,39.83449805756421,10,110106,0,5916620700,,,,,,,0,,,,,,
420961,B0FFH9N6GX,,菜鸟驿站(便民超市),,070500,,116.336205153401,39.837889613981396,10,110106,0,5916620721,,,,,,,0,,,,,,
420962,B0FFJJ6I9S,,北京老闫货运代理有限公司,,070500,,116.33092227569999,39.845423221569,10,110106,0,5916621612,,,,,,,0,,,,,,
420965,B0FFGJBBO4,,1880物流,,070500,,116.336401730846,39.8377002538395,10,110106,0,5916620721,,,,,,,0,,,,,,
420982,B0FFHRI0YD,,北京门顺达锁具配送中心(玉泉营店),,070500,,116.33610874492202,39.8428804847374,10,110106,0,5916621701,,,,,,,0,,,,,,
421923,B0FFJKU2J1,B000A9NSCN,蜂巢快递,,070500,,116.328749613713,39.8505640830383,10,110106,0,5916622602,,,,,,,0,,,,,3.5,
421924,B0FFFZCI47,B0FFFAH16W,西南郊冷冻厂物流配送,,070500,,116.333940840923,39.849593200839,10,110106,0,5916622700,J50F002019_356495,,,,,,0,,,,,3.0,
421926,B0FFIYPRLD,,稳捷冷藏物流,,070500,,116.33170205779,39.8488495225801,10,110106,0,5916622700,,,,,,,0,,,,,,
421927,B0FFIM8OCH,,北京二商集团东方友谊冷链物流,,070500,,116.331530325103,39.84985479201421,10,110106,0,5916622700,,,,,,,0,,,,,,
421928,B0FFGPXLFH,,北京毕达物流有限公司,,070500,,116.333021984442,39.8492529743658,10,110106,0,5916622700,,,,,,,0,,,,,,
421931,B0FFFZCI48,B0FFFAH16W,北京双宇冷链物流,,070500,,116.33426409513099,39.8496535813078,10,110106,0,5916622700,J50F002019_356496,,,,,,0,,,,,,
421939,B0FFHN0W9N,,伊世盛国际,,070500,,116.33475506088399,39.8489696871581,10,110106,0,5916622700,J50F002019_585806,,,,,,0,,,,,,
421940,B0FFHOMQOH,,华澳国际物流配送,,070500,,116.33394982078899,39.849590183899004,10,110106,0,5916622700,,,,,,,0,,,,,,
421942,B0FFJ0CZ08,,京东快递,,070500,,116.32657778615,39.849011343063204,10,110106,0,5916622601,,,,,,,0,,,,,,
421944,B0FFIVLPU5,,成都重庆冷链配货中心,,070500,,116.335754465675,39.851505639705294,10,110106,0,5916622711,,,,,,,0,,,,,,
421948,B0FFJRW5IX,,北方之家配送,,070500,,116.331110810691,39.8456838445115,10,110106,0,5916621612,,,,,,,0,,,,,,
421952,B0FFH9TPJM,,北京晶都冷库玉泉营冷库,,070500,,116.336390935188,39.8521733949244,10,110106,0,5916622711,,,,,,,0,,,,,3.0,
421965,B000ABBSBO,,顺丰速运(北京丰台万柳桥营业点),,070500,,116.326634966708,39.84652838150161,10,110106,0,5916621621,J50F002019_319662,,,纪家庙村,,,0,,,,,,20.0
422582,B0FFFAGY15,,百世汇通(东管头街),,070500,,116.33157152839199,39.8554443894119,10,110106,0,5916622720,J50F002019_417975,,,太平桥,,,0,,,,,,
422583,B0FFJED9S3,B0FFG4VMUC,品骏快递,,070500,,116.33409165856199,39.856257528080796,10,110106,0,5916622720,,,,太平桥,,,0,,,,,,
422594,B0FFJD5BOF,B0FFG4VMUC,E栈快递柜,,070500,,116.33409165856199,39.856257528080796,10,110106,0,5916622720,,,,太平桥,,,0,,,,,,
422597,B0FFIL19DC,B0FFG4VMUC,蜂巢快递柜,,070500,,116.33409165856199,39.856257528080796,10,110106,0,5916622720,,,,太平桥,,,0,,,,,,
422600,B0FFJHHE0C,,菜鸟驿站(北京市中国戏曲学院),,070500,,116.32780422672701,39.86295019793229,10,110106,0,5916623622,,,,太平桥,,,0,,,,,,
422601,B0FFIK3D0W,B0FFG4VQTW,丰巢快递柜,,070500,,116.33378646532101,39.8633387170574,10,110106,0,5916623720,,,,菜户营,,,0,,,,,,
422910,B0FFH5Q6KB,,菜鸟驿站(金泰丽湾喜伊洗衣),,070500,,116.335061756983,39.869675951025,10,110106,0,5916624710,,,,菜户营,,,0,,,,,,
423413,B000AA0LMT,,华润医药商业物流配送中心(马连道东街),,070500,,116.325401489275,39.88078488448139,10,110102,0,5916625621,J50F002019_453456,,,红莲,,,0,,,,,3.5,
423415,B0FFI7B4MD,,丰巢自提柜,,070500,,116.331452348079,39.8749625679654,10,110102,0,5916625700,,,,菜户营,,,0,,,,,,
423419,B0FFIHDKHQ,,日日顺物流服务中心,,070500,,116.33463367523899,39.8780823351363,10,110102,0,5916625710,,,,红莲,,,0,,,,,,
423421,B0FFIMX8SO,,北京小红马快递服务有限公司(马连道分部),,070500,,116.329637241757,39.877115939072795,10,110102,0,5916625612,,,,红莲,,,0,,,,,,
423428,B0FFIZFH5M,B000A9ECFS,速递易柜,,070500,,116.329231179825,39.877066720753604,10,110102,0,5916625612,,,,红莲,,,0,,,,,,
423429,B0FFI73V5J,,E栈快递柜,,070500,,116.32923616837799,39.8770667111804,10,110102,0,5916625612,,,,红莲,,,0,,,,,,
423439,B0FFG7HGFA,,申通快递(丰台第三营业部),,070500,,116.33144747908199,39.87400962586271,10,110106,0,5916625700,J50F002019_312622,,,菜户营,,,0,,,,,3.0,
423440,B0FFJA9PQS,B000A9QLAB,丰巢智能柜,,070500,,116.33440855380199,39.8751849096158,10,110102,0,5916625700,,,,菜户营,,,0,,,,,,
423444,B0FFJ55JLN,,北京百川物流有限公司,,070500,,116.32755029754101,39.874984052456895,10,110102,0,5916625602,,,,太平桥,,,0,,,,,,
423445,B0FFJIUPQP,B0FFF8A066,华展国际货运代理有限公司,,070500,,116.327830224801,39.878413342444794,10,110102,0,5916625612,,,,红莲,,,0,,,,,,
423453,B0FFIWQ3UO,B0FFH9RVHS,百世快递,,070500,,116.335236850009,39.881654011478,10,110102,0,5916625720,,,,红莲,,,0,,,,,3.0,
423461,B0FFIIRK6V,,北京铁路快运加急快运,,070500,,116.33532174698999,39.88093588550289,10,110102,0,5916625720,,,,红莲,,,0,,,,,,
423476,B000AA0OHN,B000A2AE25,北京站北京西站铁路托运(广安门车站西街),,070500,,116.335293754352,39.8813839166409,10,110102,0,5916625720,J50F002019_417456,,,红莲,,,0,,,,,5.0,
423503,B0FFK7OBGN,B0FFH9RVHS,百世快运,,070500,,116.335289741835,39.8815559158194,10,110102,0,5916625720,,,,红莲,,,0,,,,,,
424904,B000A7Z88W,B0FFG4VGII,公铁联运(手帕口南街),,070500,,116.336745992034,39.885034987055896,10,110102,0,5916626711,J50F002019_37756,,,红莲,,,0,,,,,,
424914,B000A9UG4F,B000A84E6E,吉泰物流有限公司,,070500,,116.335241094169,39.887578717280995,10,110102,0,5916626720,,,,红莲,,,0,,,,,,
424922,B0FFJHBLSR,,丰巢快递柜,,070500,,116.330533941353,39.88699673550021,10,110102,0,5916626612,,,,红莲,,,0,,,,,,
424929,B0FFH5QDRX,B0FFG4LLJR,菜鸟驿站(腾发水业),,070500,,116.33352308922701,39.8870070157774,10,110102,0,5916626710,,,,红莲,,,0,,,,,,
424942,B0FFIAUSVM,B000A9ECCT,E栈快递柜,,070500,,116.332150282022,39.88661565765421,10,110102,0,5916626710,,,,红莲,,,0,,,,,,
424945,B0FFIK3EG0,B000A9ECCT,驿站快递柜,,070500,,116.33214528328399,39.8866966633468,10,110102,0,5916626710,,,,红莲,,,0,,,,,,
424946,B0FFIVW0XO,B000A9NLV0,中集E栈,,070500,,116.32817327107401,39.8876972319054,10,110102,0,5916626622,,,,红莲,,,0,,,,,,
424948,B0FFFAH2US,,顺丰速运(红居南街),,070500,,116.334033544554,39.8820632811721,10,110102,0,5916626700,J50F002019_326527,,,红莲,,,0,,,,,4.0,20.0
424962,B000AA0N9B,B000A812LH,中设国际商务运输代理有限责任公司,,070500,,116.331418793816,39.88792999535,10,110102,0,5916626720,J50F002019_417454,,,红莲,,,0,,,,,,
424981,B0FFHNWIHQ,B0FFK4CMB0,菜鸟驿站(施柏丽干洗100055006),,070500,,116.33345658851299,39.8842492751654,10,110102,0,5916626700,,,,红莲,,,0,,,,,,
424990,B0FFG735A0,B0FFG4LPY5,如风达(南新里三巷),,070500,,116.335149877337,39.883011110405796,10,110102,0,5916626700,J50F002019_364072,,,红莲,,,0,,,,,,
424994,B0FFJ4KYH1,B0FFHVWRSO,蜂巢快递,,070500,,116.333591691362,39.888920794019796,10,110102,0,5916626720,,,,广安门,,,0,,,,,,
425000,B0FFI9Q4RA,B000A9EE3Z,丰巢自提柜,,070500,,116.33353968792,39.889892847417,10,110102,0,5916626720,,,,广安门,,,0,,,,,,
425004,B0FFI73V0X,B0FFGDDZ15,E栈自提柜,,070500,,116.336227222311,39.884620988571896,10,110102,0,5916626701,,,,红莲,,,0,,,,,,
425016,B0FFI73SV7,B000A9E90P,宅急送快递,,070500,,116.328929239669,39.882103050555294,10,110102,0,5916626602,,,,红莲,,,0,,,,,,
425058,B0FFHK5AQ3,,中粮我买网西城自建配送站,,070500,,116.335434245686,39.882881576591394,10,110102,0,5916626700,J50F002019_589878,,,红莲,,,0,,,,,,
425072,B0FFIMA4NA,,快递E栈,,070500,,116.333591691362,39.888920794019796,10,110102,0,5916626720,,,,广安门,,,0,,,,,,
425154,B0FFHNC2SQ,,菜鸟驿站(广安门外大街广华轩甲201号楼和生顺超市),,070500,,116.33394276029499,39.8899400764576,10,110102,0,5916626720,,,,广安门,,,0,,,,,,
425165,B0FFGIS8D4,B0FFILG031,ems营业部,,070500,,116.33498731038601,39.8825154435511,10,110102,0,5916626700,,,,红莲,,,0,,,,,,
426974,B0FFG4G6VI,,上海圆通速递(广安门分公司),,070500,,116.330594859131,39.894487267840006,10,110102,0,5916627612,J50F002019_355406,,,广安门,,,0,,,,,,
426977,B0FFI9J5UM,,E栈自提柜,,070500,,116.33307606244,39.895344479440496,10,110102,0,5916627710,,,,广安门,,,0,,,,,,
426979,B0FFH0VHJP,,全峰快递荣丰(荣丰2008),,070500,,116.329141164552,39.8947370450701,10,110102,0,5916627612,,,,广安门,,,0,,,,,,
426995,B0FFGOF21S,,速递易,,070500,,116.332098429342,39.8943343948332,10,110102,0,5916627710,,,,广安门,,,0,,,,,,
427002,B0FFI5DSCE,,丰巢快递箱,,070500,,116.32959516049601,39.8944341877727,10,110102,0,5916627612,,,,广安门,,,0,,,,,,
427018,B0FFH3YZ6D,,北京博华物流有限公司,,070500,,116.326634614774,39.8971177473396,10,110108,0,5916627621,,,,,,,0,,,,,,
427028,B0FFIWU8YN,B0FFI9PVTR,E栈自提柜,,070500,,116.325880687003,39.894366319397705,10,110102,0,5916627611,,,,广安门,,,0,,,,,,
427042,B0FFIQGDW9,,品骏快递,,070500,,116.32809503147399,39.8989828598976,10,110108,0,5916628602,,,,,,,0,,,,,,
427064,B0FFJOISCD,B000A81IFT,顺丰速运点,,070500,,116.333797180033,39.8971900189708,10,110102,0,5916627720,,,,,,,0,,,,,,
427181,B000A7X8JY,B000A5D41A,北京铁运新世纪物流有限责任公司,,070500,,116.32662763052299,39.8971197606491,10,110108,0,5916627621,J50F002019_32754,,,,,,0,,,,,3.0,
428445,B0FFH5Q5ID,,菜鸟驿站(北京伊丽堂商贸中心),,070500,,116.33227647785,39.9065905050244,10,110102,0,5916628720,,,,月坛,,,0,,,,,,
428464,B0FFHBYORQ,,菜鸟驿站,,070500,,116.3276007095,39.902608646641,10,110108,0,5916628612,,,,,,,0,,,,,,
428468,B0FFH96316,,申通快递(三里河三区38号院南),,070500,,116.331666633061,39.9085215881469,10,110102,0,5916629700,J50F002019_353767,,,月坛,,,0,,,,,,
429689,B0FFGPSUTI,B000A2F465,北京全日通快递,,070500,,116.334335023769,39.9124813210797,10,110102,0,5916629710,,,,月坛,,,0,,,,,,
429700,B0FFHGCLZE,B0FFH01J5B,申通快递(三里河南八巷),,070500,,116.332181406947,39.9088835872208,10,110102,0,5916629700,J50F002019_571831,,,月坛,,,0,,,,,3.0,12.0
429727,B0FFHNWIHN,,菜鸟驿站(68号楼修车摊100045006),,070500,,116.33576770145201,39.9129135795861,10,110102,0,5916629721,,,,月坛,,,0,,,,,,
429747,B0FFK1U088,,菜鸟驿站(22050号报刊亭100037006),,070500,,116.33576770145201,39.9129135795861,10,110102,0,5916629721,,,,月坛,,,0,,,,,,
429748,B0FFI5DRUB,B000A9NLEV,丰巢自提柜,,070500,,116.33705725676901,39.9090633044091,10,110102,0,5916629701,,,,月坛,,,0,,,,,,
429756,B0FFGBMX8N,B0FFG8LOC4,易速递,,070500,,116.336953829564,39.914309275037105,10,110102,0,5916629721,,,,月坛,,,0,,,,,,
429764,B0FFG8HB0F,B0FFFH3ANO,北京中交协物流人力资源培训中心,,070500,,116.33654016158998,39.911194189920394,10,110102,0,5916629711,,,,月坛,,,0,,,,,,
429773,B0FFJ2SI3O,B000A9NLEV,蜂巢快递柜,,070500,,116.33705426343,39.9090643100176,10,110102,0,5916629701,,,,月坛,,,0,,,,,,
431275,B0FFI15AF1,,金贸物流,,070500,,116.332441251631,39.9212605661357,10,110102,0,5916720720,J50F001019_438004,,,月坛,,,0,,,,,,
431282,B0FFGOA9F9,B000A516AF,速递易,,070500,,116.33139848513599,39.9225165099038,10,110102,0,5916720720,,,,三里河,,,0,,,,,,
431289,B0FFHOKRLU,,圆通快递,,070500,,116.331307073286,39.9195138097055,10,110102,0,5916720612,,,,月坛,,,0,,,,,,
431293,B0FFH5PKBS,B0FFFH3XGJ,菜鸟驿站(百世邻里海淀区车公庄分部),,070500,,116.329491018496,39.921295217878296,10,110102,0,5916720622,,,,月坛,,,0,,,,,,
431297,B0FFGY6B6L,B0FFG4VTR7,微特派快递,,070500,,116.32733857975501,39.9243122247524,10,110108,0,5916721602,,,,三里河,,,0,,,,,,
431316,B0FFHNWIHL,,菜鸟驿站(中通快递100037015),,070500,,116.333630969783,39.925677111516,10,110102,0,5916721700,,,,三里河,,,0,,,,,,
431323,B0FFHNWIEI,,菜鸟驿站(22217号报刊亭100037008),,070500,,116.33604582850201,39.9227426399545,10,110102,0,5916720721,,,,三里河,,,0,,,,,,
431341,B000AA0MKH,B0FFGYN7BS,中通快递(北京车公庄分公司),,070500,,116.333058280412,39.925681204558295,10,110102,0,5916721700,J50F001019_320353,,,三里河,,,0,,,,,3.0,10.0
432656,B0FFJ0VHEU,B000A9QCN9,前丰巢快递,,070500,,116.332102547513,39.933005734112896,10,110102,0,5916722700,,,,三里河,,,0,,,,,,
432669,B0FFIX8VWF,B000A9E93E,丰巢自提柜,,070500,,116.3359099061,39.9325024992974,10,110102,0,5916722701,,,,西直门,,,0,,,,,,
432687,B0FFH17HPX,,金旺源物流,,070500,,116.33604519084,39.935729113108394,10,110102,0,5916722711,J50F001019_518905,,,三里河,,,0,,,,,,
432695,B0FFHOB4N0,,菜鸟驿站(三里河路9号院丙10楼成都美食北边烟店),,070500,,116.32662638855601,39.930860324375296,10,110108,0,5916721621,,,,三里河,,,0,,,,,,
432697,B0FFH16Y1W,,庆隆物流(西直门外南路),,070500,,116.336018256928,39.93569116567029,10,110102,0,5916722711,J50F001019_518967,,,三里河,,,0,,,,,,
432698,B0FFGJR1RC,,广东京快货运公司(北京中亚提货处),,070500,,116.334701332078,39.935115689563204,10,110102,0,5916722710,J50F001019_376549,,,三里河,,,0,,,,,,
432701,B0FFI6SRO4,,丰巢快递柜,,070500,,116.336083587346,39.93189619460961,10,110102,0,5916722701,,,,三里河,,,0,,,,,,
432712,B0FFFYLB4E,,华夏物流,,070500,,116.328659167922,39.9352742447353,10,110102,0,5916722612,J50F001019_378122,,,三里河,,,0,,,,,,
432743,B0FFH5P6UZ,,菜鸟驿站(展览路百万庄东口31号中国体育彩票),,070500,,116.33695322674,39.9270207474124,10,110102,0,5916721711,,,,三里河,,,0,,,,,,
432747,B0FFJ3O480,,菜鸟驿站(百万庄大家街31号院芳芳食品),,070500,,116.33695322711701,39.9270177475342,10,110102,0,5916721711,,,,三里河,,,0,,,,,,
435169,B000A87EWD,,申通快递(交大店),,070500,,116.336388114434,39.945994055170395,10,110108,0,5916723721,J50F001019_302186,,,西直门,,,0,,,,,3.0,12.0
435202,B0FFK2CIYT,,中邮速递易,,070500,,116.33500502810699,39.94787360461329,10,110108,0,5916723720,,,,西直门,,,0,,,,,,
435203,B0FFIPPCF7,B0FFG4VOO8,E栈快递柜,,070500,,116.330996321931,39.9469962949721,10,110108,0,5916723622,,,,西直门,,,0,,,,,,
